ALGONAME,ALGOSIZE,VECLENBYTES,ITERATIONSTOTAL,AVGTIMEPERITERATIONNSEC,THROUGHPUT_Gbitpersec,RUNTIME_SEC,ITERATIONS_10SEC,ITERATIONS_20SEC,TIMEsec_10kITER,MINITERNEEDED_10sOR10k,MINITERNEEDED_20sOR10k,STARTTEMP,ENDTEMP,TEMPCHANGE,INPUTDATATYPE,DATE,TIME,FILENAME,NOTE
SHA256ID,8,32,4547356,4137.41,0.06187445769213107,18.814,2416971,4833942,0.04,2416971,4833942,56.2,57.3,1.0999999999999943,random,2026-02-12,17:05:24,SHA256ID-8/SHA256ID-8-32-4547356-random-20260212_170517.log,
SHA256ID,8,64,4574868,4266.15,0.12001453300985668,19.517,2344033,4688067,0.04,2344033,4688067,57.3,57.3,0.0,random,2026-02-12,17:05:51,SHA256ID-8/SHA256ID-8-64-4574868-random-20260212_170517.log,
SHA256ID,8,128,4455126,4434.91,0.2308953282028271,19.758,2254837,4509674,0.04,2254837,4509674,56.8,57.9,1.1000000000000014,random,2026-02-12,17:06:19,SHA256ID-8/SHA256ID-8-128-4455126-random-20260212_170517.log,
SHA256ID,8,256,4359644,4385.08,0.46703822963321084,19.117,2280460,4560920,0.04,2280460,4560920,56.8,57.9,1.1000000000000014,random,2026-02-12,17:06:46,SHA256ID-8/SHA256ID-8-256-4359644-random-20260212_170517.log,
SHA256ID,8,512,4343133,4480.56,0.9141714428553573,19.460,2231863,4463727,0.04,2231863,4463727,56.8,57.9,1.1000000000000014,random,2026-02-12,17:07:13,SHA256ID-8/SHA256ID-8-512-4343133-random-20260212_170517.log,
SHA256ID,8,1024,4054352,4969.77,1.6483660209627407,20.149,2012165,4024331,0.05,2012165,4024331,56.8,57.9,1.1000000000000014,random,2026-02-12,17:07:41,SHA256ID-8/SHA256ID-8-1024-4054352-random-20260212_170517.log,
SHA256ID,8,2048,3415895,5606.46,2.9223431541471805,19.151,1783656,3567313,0.06,1783656,3567313,57.3,57.9,0.6000000000000014,random,2026-02-12,17:08:09,SHA256ID-8/SHA256ID-8-2048-3415895-random-20260212_170517.log,
SHA256ID,8,4096,2813006,7052.24,4.646466938164328,19.838,1417989,2835978,0.07,1417989,2835978,56.2,58.4,2.1999999999999957,random,2026-02-12,17:08:36,SHA256ID-8/SHA256ID-8-4096-2813006-random-20260212_170517.log,
SHA256ID,8,8192,2037803,9584.75,6.8375283653720755,19.532,1043324,2086648,0.10,1043324,2086648,57.9,58.4,0.5,random,2026-02-12,17:09:04,SHA256ID-8/SHA256ID-8-8192-2037803-random-20260212_170517.log,
SHA256ID,8,16384,1311331,14952.36,8.76597406697003,19.607,668790,1337581,0.15,668790,1337581,58.4,57.3,-1.1000000000000014,random,2026-02-12,17:09:32,SHA256ID-8/SHA256ID-8-16384-1311331-random-20260212_170517.log,
SHA256ID,8,32768,770722,25577.2,10.24912812974055,19.713,390973,781946,0.26,390973,781946,57.9,57.9,0.0,random,2026-02-12,17:09:59,SHA256ID-8/SHA256ID-8-32768-770722-random-20260212_170517.log,
SHA256ID,8,65536,422612,46983.5,11.158981344514563,19.856,212840,425681,0.47,212840,425681,57.3,57.9,0.6000000000000014,random,2026-02-12,17:10:27,SHA256ID-8/SHA256ID-8-65536-422612-random-20260212_170517.log,
SHA256ID,8,131072,222251,89721.91,11.686955839437656,19.941,111455,222910,0.90,111455,222910,57.9,57.9,0.0,random,2026-02-12,17:10:55,SHA256ID-8/SHA256ID-8-131072-222251-random-20260212_170517.log,
SHA256ID,8,262144,114052,175182.7,11.97122775251209,19.980,57083,114166,1.75,57083,114166,57.3,58.4,1.1000000000000014,random,2026-02-12,17:11:23,SHA256ID-8/SHA256ID-8-262144-114052-random-20260212_170517.log,
SHA256ID,8,524288,57758,346230.92,12.11418090562218,19.998,28882,57764,3.46,28882,57764,57.3,57.9,0.6000000000000014,random,2026-02-12,17:11:51,SHA256ID-8/SHA256ID-8-524288-57758-random-20260212_170517.log,
SHA256ID,8,1048576,29067,687772.27,12.19678135613115,19.991,14539,29079,6.88,14539,29079,57.9,59.0,1.1000000000000014,random,2026-02-12,17:12:19,SHA256ID-8/SHA256ID-8-1048576-29067-random-20260212_170517.log,
SHA256ID,8,2097152,14573,1372312.77,12.225504540047384,19.999,7286,14573,13.72,10000,14573,57.3,58.4,1.1000000000000014,random,2026-02-12,17:12:47,SHA256ID-8/SHA256ID-8-2097152-14573-random-20260212_170517.log,
