id,t_start,t_end,mode,algo,msgsize,itertot,comment
1,29.79686946913688,29.799224669569163,idle,ALG,0B,0k,none
2,30.29135915989915,30.396933579277057,idle,ALG,0B,0k,none
3,30.40604718094984,30.40922158153249,idle,ALG,0B,0k,none
4,31.398712963151024,31.409874565199708,idle,ALG,0B,0k,none
5,46.526984539905406,46.539374942179634,idle,ALG,0B,0k,none
6,31.42781761363091,46.55545174513049,warmup,ALG,0B,0k,15.127s
7,48.34212727307007,48.42435448816266,idle,ALG,0B,0k,none
8,50.33903003959632,50.34025883982186,idle,ALG,0B,0k,none
9,50.39995805077949,50.40425885156889,idle,ALG,0B,0k,none
10,51.108975780917824,51.19243179623596,idle,ALG,0B,0k,none
11,51.4546782443706,51.45580464457735,idle,ALG,0B,0k,none
12,53.45547221161106,53.46499541335902,idle,ALG,0B,0k,none
13,54.33897957377651,54.34020837400205,idle,ALG,0B,0k,none
14,55.464458180355145,74.27913043373866,benchmark,SHA256ID,32,4547356,18.815s
15,76.02249075372785,76.10635636912116,idle,ALG,0B,0k,none
16,76.27849080071599,76.28309880156176,idle,ALG,0B,0k,none
17,80.28284353570437,80.29226433743354,idle,ALG,0B,0k,none
18,82.29152230439207,101.8089658867674,benchmark,SHA256ID,64,4574868,19.517s
19,103.80842865376351,103.81242225449654,idle,ALG,0B,0k,none
20,107.81267898873313,107.82220219048108,idle,ALG,0B,0k,none
21,109.8216649574772,129.579953384059,benchmark,SHA256ID,128,4455126,19.758s
22,131.38659691566363,131.47056493107576,idle,ALG,0B,0k,none
23,131.5794161510551,131.58320495175053,idle,ALG,0B,0k,none
24,134.15487902377453,134.23874463916783,idle,ALG,0B,0k,none
25,135.58346168598712,135.5943160879794,idle,ALG,0B,0k,none
26,137.59255005474998,156.71022396374866,benchmark,SHA256ID,256,4359644,19.118s
27,158.70968673074478,158.71398753153417,idle,ALG,0B,0k,none
28,162.713629865658,162.72294826736837,idle,ALG,0B,0k,none
29,164.60506061282513,164.68902862823722,idle,ALG,0B,0k,none
