id,t_start,t_end,mode,algo,msgsize,itertot,comment
91,316.7308101229078,316.8146757315194,idle,ALG,0B,0k,none
92,319.3983303968172,319.4176839988044,idle,ALG,0B,0k,none
93,319.49909200716365,319.5828552157647,idle,ALG,0B,0k,none
94,320.2466120839214,320.25746648503593,idle,ALG,0B,0k,none
95,322.2560074902524,342.2310751413546,benchmark,RS2ID,32768,52145,19.975s
96,344.21046734460475,344.2140513449728,idle,ALG,0B,0k,none
97,344.41291216539247,344.49677777400404,idle,ALG,0B,0k,none
98,347.18119404964824,347.2649572582493,idle,ALG,0B,0k,none
99,348.2142053557211,348.22505975683566,idle,ALG,0B,0k,none
100,349.3500262723507,349.369379874338,idle,ALG,0B,0k,none
101,349.94927113388303,350.03313674249466,idle,ALG,0B,0k,none
102,350.2239079620836,370.17665241089367,benchmark,RS2ID,65536,24947,19.953s
103,372.09491180786654,372.1807230166779,idle,ALG,0B,0k,none
104,374.4377216484336,374.45687045039983,idle,ALG,0B,0k,none
105,374.8631936921224,374.94716170074446,idle,ALG,0B,0k,none
106,375.4615169535601,375.4807681555369,idle,ALG,0B,0k,none
107,376.1799554273316,376.1907074284356,idle,ALG,0B,0k,none
108,377.6314755763782,377.7152387849793,idle,ALG,0B,0k,none
109,378.1902724337572,398.1683096851644,benchmark,RS2ID,131072,12136,19.978s
110,399.7771162503616,399.8608794589628,idle,ALG,0B,0k,none
111,400.16766989046494,400.17238029094864,idle,ALG,0B,0k,none
112,402.5451933345964,402.62905894320807,idle,ALG,0B,0k,none
113,403.36511021878806,403.38446382077535,idle,ALG,0B,0k,none
114,404.17151030159175,404.1837983028535,idle,ALG,0B,0k,none
115,405.31347521885226,405.39734082746384,idle,ALG,0B,0k,none
116,406.1833633081751,439.6920259489492,benchmark,RS2ID,262144,10000,33.509s
117,441.3001157140728,441.3839813226844,idle,ALG,0B,0k,none
118,441.5084997354703,441.5279557374681,idle,ALG,0B,0k,none
119,441.6913861542497,441.6957893547018,idle,ALG,0B,0k,none
120,444.0682951983181,444.1521608069297,idle,ALG,0B,0k,none
121,445.6954313653976,445.7103817669327,idle,ALG,0B,0k,none
122,446.83647468256345,446.9204426911856,idle,ALG,0B,0k,none
123,447.3966027400791,447.4159563420664,idle,ALG,0B,0k,none
124,447.7099467722543,515.648462548393,benchmark,RS2ID,524288,10000,67.939s
125,516.0415761887592,516.1256465973918,idle,ALG,0B,0k,none
126,517.6479251537041,517.6518163541036,idle,ALG,0B,0k,none
127,518.809858073015,518.8938260816371,idle,ALG,0B,0k,none
128,521.3794839368722,521.3988375388595,idle,ALG,0B,0k,none
129,521.5782423572813,521.6719383669023,idle,ALG,0B,0k,none
130,523.6715033722239,660.6791334405948,benchmark,RS2ID,1048576,10000,137.008s
131,662.6784936458954,662.6824872463054,idle,ALG,0B,0k,none
132,662.7567272539287,662.8406952625508,idle,ALG,0B,0k,none
133,665.5250091381845,665.6087723467856,idle,ALG,0B,0k,none
134,666.6826412570538,666.7127468601451,idle,ALG,0B,0k,none
135,668.2930862224192,668.3770542310414,idle,ALG,0B,0k,none
136,668.7123118654666,944.9368522290644,benchmark,RS2ID,2097152,10000,276.225s
137,945.1139018472444,945.197767455856,idle,ALG,0B,0k,none
138,946.9363148343754,946.940615634817,idle,ALG,0B,0k,none
139,947.8820813314896,947.9660493401118,idle,ALG,0B,0k,none
140,948.939668640086,948.9445838405908,idle,ALG,0B,0k,none
141,950.4293839930548,950.4488399950524,idle,ALG,0B,0k,none
142,950.6501584157244,950.7341264243464,idle,ALG,0B,0k,none
143,952.4778962034022,952.479022603518,idle,ALG,0B,0k,none
144,952.4819922038228,952.4843474040648,idle,ALG,0B,0k,none
145,953.4183378999696,953.502305908592,idle,ALG,0B,0k,none
