id,t_start,t_end,mode,algo,msgsize,itertot,comment
56,328.299578072325,328.3048004732488,idle,ALG,0B,0k,none
57,332.30362358059347,332.3130443822599,idle,ALG,0B,0k,none
58,334.3126095359594,354.3118450735884,benchmark,SHA256ID,32768,768788,19.999s
59,354.8351091661476,354.91907718100055,idle,ALG,0B,0k,none
60,356.30977182699803,356.3137654277045,idle,ALG,0B,0k,none
61,357.6033912558241,357.6872568706589,idle,ALG,0B,0k,none
62,360.3140221353027,360.3240573370778,idle,ALG,0B,0k,none
63,360.37157094548246,360.45543656031725,idle,ALG,0B,0k,none
64,362.3234176907411,382.2272164114885,benchmark,SHA256ID,65536,422042,19.904s
65,384.2259623650431,384.2321063661298,idle,ALG,0B,0k,none
66,388.054289442229,388.1375406569552,idle,ALG,0B,0k,none
67,388.2301102733296,388.2406574751953,idle,ALG,0B,0k,none
68,390.2403250289129,410.1934805583909,benchmark,SHA256ID,131072,222062,19.953s
69,410.1993173594233,410.2831829742582,idle,ALG,0B,0k,none
70,412.1928409120542,412.1967321127425,idle,ALG,0B,0k,none
71,412.9675994490998,413.0514650639346,idle,ALG,0B,0k,none
72,415.7361887388306,415.819644753593,idle,ALG,0B,0k,none
73,416.1969888203407,416.20866242240567,idle,ALG,0B,0k,none
74,418.20832997612325,438.17315910766615,benchmark,SHA256ID,262144,113920,19.965s
75,440.1720074612389,440.1761034619634,idle,ALG,0B,0k,none
76,443.4177808353779,443.5016464502128,idle,ALG,0B,0k,none
77,446.18992659470126,466.2052617296253,benchmark,SHA256ID,524288,57726,20.015s
78,468.1923388177052,468.1964348184297,idle,ALG,0B,0k,none
79,468.33160284233935,468.4156732572104,idle,ALG,0B,0k,none
80,472.1965891260098,472.21573792939705,idle,ALG,0B,0k,none
81,474.2152006830784,494.2156650209248,benchmark,SHA256ID,1048576,29063,20.000s
82,496.0137069389772,496.097572553812,idle,ALG,0B,0k,none
83,496.204170972668,496.20642377306655,idle,ALG,0B,0k,none
84,498.7819890286536,498.8658546434885,idle,ALG,0B,0k,none
85,500.21804688267537,500.246616487729,idle,ALG,0B,0k,none
86,501.550168718312,501.6340343331469,idle,ALG,0B,0k,none
87,502.2461816414285,522.258524381376,benchmark,SHA256ID,2097152,14577,20.012s
88,523.6959134356332,523.7796766504499,idle,ALG,0B,0k,none
89,524.2579871350574,524.2621855358001,idle,ALG,0B,0k,none
90,526.2614434894452,526.2659490902422,idle,ALG,0B,0k,none
91,526.4644003253459,526.5479587401263,idle,ALG,0B,0k,none
92,529.2322728149499,529.3161384297847,idle,ALG,0B,0k,none
93,537.5373238840154,537.6206774987597,idle,ALG,0B,0k,none
94,543.0734784632959,543.1571392780946,idle,ALG,0B,0k,none
95,548.6096330425764,548.6934986574113,idle,ALG,0B,0k,none
96,556.2032087857905,556.205461586189,idle,ALG,0B,0k,none
97,567.9870956702212,568.070961285056,idle,ALG,0B,0k,none
98,570.7553777598977,570.8391409747144,idle,ALG,0B,0k,none
99,573.5235574495559,573.6073206643727,idle,ALG,0B,0k,none
100,576.2922491393049,576.3756027540492,idle,ALG,0B,0k,none
