id,t_start,t_end,mode,algo,msgsize,itertot,comment
67,310.71634514202066,310.7260731430082,idle,ALG,0B,0k,none
68,310.753516345794,310.8372795542972,idle,ALG,0B,0k,none
69,312.725433345971,332.8023889840606,benchmark,RS2ID,32768,66644,20.077s
70,332.8992593938943,332.9830226023974,idle,ALG,0B,0k,none
71,334.8018515870337,334.805537987408,idle,ALG,0B,0k,none
72,335.28640843622304,335.2885588364413,idle,ALG,0B,0k,none
73,336.805205390402,336.806229390506,idle,ALG,0B,0k,none
74,338.4356183559115,338.51938156441463,idle,ALG,0B,0k,none
75,338.8058967934999,338.8159319945186,idle,ALG,0B,0k,none
76,340.8152921974814,360.7892334251137,benchmark,RS2ID,65536,32202,19.974s
77,362.7887984280972,362.79238242846105,idle,ALG,0B,0k,none
78,364.7920498314551,364.7929714315486,idle,ALG,0B,0k,none
79,366.7926388345426,366.8033908356341,idle,ALG,0B,0k,none
80,368.8026486385865,388.77269866582367,benchmark,RS2ID,131072,15221,19.970s
81,390.7721612687969,390.7758476691711,idle,ALG,0B,0k,none
82,392.7755150721651,392.7763342722482,idle,ALG,0B,0k,none
83,394.7761040752527,394.78798247645847,idle,ALG,0B,0k,none
84,395.2850321269159,395.287387327155,idle,ALG,0B,0k,none
85,396.7876498794524,424.3338670757757,benchmark,RS2ID,262144,10000,27.546s
86,425.3587887798195,425.35971037991305,idle,ALG,0B,0k,none
87,426.2733232726574,426.2773168730628,idle,ALG,0B,0k,none
88,428.2769842760569,428.2779058761504,idle,ALG,0B,0k,none
89,430.2775732791444,430.2923188806413,idle,ALG,0B,0k,none
90,432.29198628363525,491.7024243146191,benchmark,RS2ID,524288,10000,59.410s
91,493.4552052925507,493.5389685010538,idle,ALG,0B,0k,none
92,493.70188691759233,493.7060853180185,idle,ALG,0B,0k,none
93,495.7056503210021,495.7065719210957,idle,ALG,0B,0k,none
94,497.70623932408967,499.0753274630711,idle,ALG,0B,0k,none
95,499.7252603290483,626.8604028350294,benchmark,RS2ID,1048576,10000,127.135s
96,628.8597630379923,628.8642686384496,idle,ALG,0B,0k,none
97,630.8634240413917,630.8643456414852,idle,ALG,0B,0k,none
98,632.8640130444792,632.8934018474625,idle,ALG,0B,0k,none
99,633.3236866911425,633.3243010912048,idle,ALG,0B,0k,none
100,634.8929668504461,908.7700890527744,benchmark,RS2ID,2097152,10000,273.877s
101,911.4544029252696,911.5382685337833,idle,ALG,0B,0k,none
102,912.7670686585234,912.7704478588664,idle,ALG,0B,0k,none
103,914.222787206299,914.3064480147916,idle,ALG,0B,0k,none
104,916.9909666873076,917.0747298958108,idle,ALG,0B,0k,none
105,928.0636846113422,928.1475502198556,idle,ALG,0B,0k,none
106,933.6000435733594,933.683909181873,idle,ALG,0B,0k,none
107,935.273259743214,935.274283743318,idle,ALG,0B,0k,none
108,935.378731753921,935.3809845541496,idle,ALG,0B,0k,none
109,941.9886524249196,941.9886524249196,idle,ALG,0B,0k,none
110,944.6729662974147,947.5249089869264,idle,ALG,0B,0k,none
111,952.977607140451,953.061370348954,idle,ALG,0B,0k,none
112,956.0713162545054,956.0774602551292,idle,ALG,0B,0k,none
113,958.5140685024786,958.5978317109818,idle,ALG,0B,0k,none
114,964.050427464496,966.902472554018,idle,ALG,0B,0k,none
115,972.3550683075322,972.4389339160456,idle,ALG,0B,0k,none
116,983.4278886315772,983.5116518400804,idle,ALG,0B,0k,none
117,988.9644523936151,989.048113202108,idle,ALG,0B,0k,none
118,991.7325294746134,991.8162926831166,idle,ALG,0B,0k,none
119,995.2729074340108,995.2739314341148,idle,ALG,0B,0k,none
120,995.2770034344268,995.2792562346552,idle,ALG,0B,0k,none
121,1002.8053497986584,1002.8891130071614,idle,ALG,0B,0k,none
122,1005.5734268796564,1005.65729248817,idle,ALG,0B,0k,none
