id,t_start,t_end,mode,algo,msgsize,itertot,comment
1,15.45666711051816,15.457383910588211,idle,ALG,0B,0k,none
2,15.477659112569626,15.478478312649685,idle,ALG,0B,0k,none
3,15.573607921946316,15.58538392309714,idle,ALG,0B,0k,none
4,16.63580322575041,16.636417625810452,idle,ALG,0B,0k,none
5,17.376052898092045,17.387112099172818,idle,ALG,0B,0k,none
6,17.364087275122845,32.41964716909821,warmup,ALG,0B,0k,15.055s
7,37.420547656960224,37.42136685704028,idle,ALG,0B,0k,none
8,39.42103425245977,39.43065985340044,idle,ALG,0B,0k,none
9,41.43022484880992,56.37612070941245,benchmark,RSID,32,120503705,14.946s
10,58.352952902600336,58.35735610303065,idle,ALG,0B,0k,none
11,60.35620429837007,60.35712589846014,idle,ALG,0B,0k,none
12,62.35679329387962,62.36641889482029,idle,ALG,0B,0k,none
13,64.36598389022977,82.50235686262485,benchmark,RSID,64,65218809,18.136s
14,83.97435700647753,84.05822261467338,idle,ALG,0B,0k,none
15,84.50181945802431,84.50550585838458,idle,ALG,0B,0k,none
16,86.50517325380406,86.50599245388412,idle,ALG,0B,0k,none
17,88.33721183284186,88.33792863291191,idle,ALG,0B,0k,none
18,88.5056598493036,88.51518305023427,idle,ALG,0B,0k,none
19,89.51081834753371,89.59458155571956,idle,ALG,0B,0k,none
20,90.51474804564374,111.96929094231028,benchmark,RSID,128,37360830,21.455s
21,113.96875353770974,113.97264473809004,idle,ALG,0B,0k,none
22,115.97200493347948,115.97292653356956,idle,ALG,0B,0k,none
23,119.95953821781777,140.08805973083076,benchmark,RSID,256,16754768,20.128s
24,142.28266350471475,142.286145105055,idle,ALG,0B,0k,none
25,144.2858125004745,144.28673410056456,idle,ALG,0B,0k,none
26,146.28640149598402,146.29592469691468,idle,ALG,0B,0k,none
27,148.29538729231416,168.09074282683497,benchmark,RSID,512,7165633,19.795s
28,170.09020542223445,170.0939942226047,idle,ALG,0B,0k,none
29,172.0936616180242,172.09448081810424,idle,ALG,0B,0k,none
30,172.5571240633165,172.64088727150235,idle,ALG,0B,0k,none
31,174.09414821352374,174.1036714144544,idle,ALG,0B,0k,none
32,175.3252011338296,175.40906674202546,idle,ALG,0B,0k,none
33,176.10323640986385,196.7692992294754,benchmark,RSID,1024,3349606,20.666s
34,198.76876182487487,198.7725506252452,idle,ALG,0B,0k,none
35,200.23902116855743,200.32288677675328,idle,ALG,0B,0k,none
36,200.7722180206646,200.77303722074467,idle,ALG,0B,0k,none
37,202.77270461616416,202.78233021710483,idle,ALG,0B,0k,none
38,203.0073030390905,203.0910662472764,idle,ALG,0B,0k,none
39,204.7818952125143,222.0983513047822,benchmark,RSID,2048,1481614,17.316s
40,224.09781390018168,224.1011931005119,idle,ALG,0B,0k,none
41,225.1530460033053,225.2367068114811,idle,ALG,0B,0k,none
42,226.10086049593136,226.10167969601144,idle,ALG,0B,0k,none
43,227.9212254738284,228.0048862820042,idle,ALG,0B,0k,none
44,228.1013470914309,228.1110750923816,idle,ALG,0B,0k,none
45,230.1106400877911,248.60111229479088,benchmark,RSID,4096,601096,18.490s
46,250.6005748901904,250.6044660905706,idle,ALG,0B,0k,none
47,252.6041334859901,252.60495268607016,idle,ALG,0B,0k,none
48,254.60462008148963,254.6142456824303,idle,ALG,0B,0k,none
49,255.6033273790893,255.68709058727515,idle,ALG,0B,0k,none
50,256.6138106778398,276.2583309976201,benchmark,RSID,8192,258892,19.645s
51,278.2577935930195,278.2612751933598,idle,ALG,0B,0k,none
52,280.26094258877924,280.60091062200297,idle,ALG,0B,0k,none
53,282.26153158428883,282.2712595852395,idle,ALG,0B,0k,none
54,284.270824580649,304.09761691824195,benchmark,RSID,16384,112167,19.827s
55,306.0970795136414,306.10066351399166,idle,ALG,0B,0k,none
56,308.1003309094112,308.2830125272639,idle,ALG,0B,0k,none
57,310.1009199049207,310.1106479058714,idle,ALG,0B,0k,none
58,312.1104177013009,332.0881476536444,benchmark,RSID,32768,52202,19.978s
59,334.08761024904385,334.0911942493941,idle,ALG,0B,0k,none
60,335.88114642431896,335.96501203251484,idle,ALG,0B,0k,none
61,336.09086164481363,336.0917832449037,idle,ALG,0B,0k,none
62,338.0914506403232,338.10117864127386,idle,ALG,0B,0k,none
63,338.6495306948621,338.7331915030379,idle,ALG,0B,0k,none
64,340.1008460366933,360.0545119866852,benchmark,RSID,65536,24895,19.954s
65,360.7950688590568,360.8789344672527,idle,ALG,0B,0k,none
66,362.0539745820846,362.05755858243487,idle,ALG,0B,0k,none
67,363.5633507295899,363.64711393777577,idle,ALG,0B,0k,none
68,364.0573283778644,364.05814757794445,idle,ALG,0B,0k,none
69,366.0578149733639,366.06815737437466,idle,ALG,0B,0k,none
70,368.06792716980414,388.0882555263106,benchmark,RSID,131072,12157,20.020s
71,388.47727316432776,388.5609339725036,idle,ALG,0B,0k,none
72,390.0877181217101,390.0913021220604,idle,ALG,0B,0k,none
73,392.09096951747983,392.0918911175699,idle,ALG,0B,0k,none
74,396.1028995095497,429.625590785588,benchmark,RSID,262144,10000,33.523s
75,431.6250533809875,431.62873978134775,idle,ALG,0B,0k,none
76,433.6284071767672,433.6293287768573,idle,ALG,0B,0k,none
77,435.6289961722768,435.64292257363775,idle,ALG,0B,0k,none
78,437.6425899690572,505.5963630099072,benchmark,RSID,524288,10000,67.954s
79,507.59582560530674,507.599512005667,idle,ALG,0B,0k,none
80,509.5991794010865,509.5999986011665,idle,ALG,0B,0k,none
81,511.599665996586,511.6190195984773,idle,ALG,0B,0k,none
82,513.6185845938868,650.602354780762,benchmark,RSID,1048576,10000,136.984s
83,652.6018173761614,652.6057085765417,idle,ALG,0B,0k,none
84,654.2251647348047,654.3088255429805,idle,ALG,0B,0k,none
85,654.6053759719612,654.6062975720513,idle,ALG,0B,0k,none
86,656.6059649674708,656.6354561703528,idle,ALG,0B,0k,none
87,658.6351235657722,934.902977764323,benchmark,RSID,2097152,10000,276.268s
88,936.9023379597124,936.9061267600828,idle,ALG,0B,0k,none
89,938.9057941555022,938.9094805558624,idle,ALG,0B,0k,none
90,939.3503125989432,939.4341782071392,idle,ALG,0B,0k,none
91,944.8868763400094,944.9705371481851,idle,ALG,0B,0k,none
92,947.6549534105224,947.7389214187284,idle,ALG,0B,0k,none
93,953.1916195515988,953.2752803597746,idle,ALG,0B,0k,none
