id,t_start,t_end,mode,algo,msgsize,itertot,comment
1,12.567964381170391,12.578409183481726,idle,ALG,0B,0k,none
2,14.956547309740964,14.957878510035544,idle,ALG,0B,0k,none
3,20.962308638758543,20.962820638871843,idle,ALG,0B,0k,none
4,20.97623504184032,20.976951841998943,idle,ALG,0B,0k,none
5,20.991083045126043,20.992107045352647,idle,ALG,0B,0k,none
6,21.02415825244527,21.126148675014772,idle,ALG,0B,0k,none
7,21.135569477099512,21.138334277711333,idle,ALG,0B,0k,none
8,22.578283396358312,22.588625798646987,idle,ALG,0B,0k,none
9,22.59958260107162,37.60579392180276,warmup,ALG,0B,0k,15.006s
10,37.616750724227394,37.61920832477124,idle,ALG,0B,0k,none
11,42.61919663122086,42.61981103135682,idle,ALG,0B,0k,none
12,44.61978587393214,44.62889947594889,idle,ALG,0B,0k,none
13,46.62866951847889,51.40962417645846,benchmark,PMHID,32,520697734,4.781s
14,53.40949661901111,53.41277341973623,idle,ALG,0B,0k,none
15,55.41274826231155,55.41336266244751,idle,ALG,0B,0k,none
16,57.41333750502283,57.42234870701692,idle,ALG,0B,0k,none
17,58.38224651943313,58.3828609195691,idle,ALG,0B,0k,none
18,59.42211874954692,66.41409469680437,benchmark,PMHID,64,444247001,6.992s
19,68.41396713935703,68.41734634010481,idle,ALG,0B,0k,none
20,70.41742358270278,70.41793558281609,idle,ALG,0B,0k,none
21,72.4179104253914,72.42702402740815,idle,ALG,0B,0k,none
22,74.42689646996081,80.93615871039833,benchmark,PMHID,128,413564929,6.509s
23,82.93603115295099,82.93941035369878,idle,ALG,0B,0k,none
24,84.93938519627409,84.93999959641005,idle,ALG,0B,0k,none
25,86.93997443898536,86.9493952410701,idle,ALG,0B,0k,none
26,88.94937008364542,97.42215275859124,benchmark,PMHID,256,386922035,8.473s
27,99.42212760116657,99.42540440189168,idle,ALG,0B,0k,none
28,101.425379244467,101.42599364460295,idle,ALG,0B,0k,none
29,103.42596848717828,103.435389289263,idle,ALG,0B,0k,none
30,105.43536413183833,117.1387651216891,benchmark,PMHID,512,271665308,11.703s
31,118.38128699664732,118.38190139678328,idle,ALG,0B,0k,none
32,119.13863756424176,119.14201676498956,idle,ALG,0B,0k,none
33,121.14209400758752,121.14260600770082,idle,ALG,0B,0k,none
34,123.1426832502988,123.15210405238354,idle,ALG,0B,0k,none
35,125.15187409491352,137.9501361270466,benchmark,PMHID,1024,209819555,12.798s
36,139.95000856959925,139.95318297030173,idle,ALG,0B,0k,none
37,141.95315781287704,141.953772213013,idle,ALG,0B,0k,none
38,143.9537470555883,143.96306545765037,idle,ALG,0B,0k,none
39,145.96314270024837,160.51592672064035,benchmark,PMHID,2048,158692374,14.553s
40,162.51569676317035,162.5191783639408,idle,ALG,0B,0k,none
