id,t_start,t_end,mode,algo,msgsize,itertot,comment
48,295.3769507598029,295.3777699599548,idle,ALG,0B,0k,none
49,297.3774375306723,297.38737033251374,idle,ALG,0B,0k,none
50,299.3869355032122,319.0939215566817,benchmark,SHA256ID,16384,1317922,19.707s
51,321.0933843273612,321.0971731280636,idle,ALG,0B,0k,none
52,323.0969430988001,323.097762298952,idle,ALG,0B,0k,none
53,325.0974298696695,325.10726027149195,idle,ALG,0B,0k,none
54,327.1069278422094,347.00304673074214,benchmark,SHA256ID,32768,770578,19.896s
55,349.0025095014217,349.006605502181,idle,ALG,0B,0k,none
56,351.0062730728985,351.0070922730504,idle,ALG,0B,0k,none
57,353.0067598437679,353.01689744564726,idle,ALG,0B,0k,none
58,355.0165650163648,374.9230263068149,benchmark,SHA256ID,65536,423470,19.906s
59,376.9224890774944,376.9261754781778,idle,ALG,0B,0k,none
60,378.9259454489143,378.9267646490662,idle,ALG,0B,0k,none
61,380.9264322197836,380.937184221777,idle,ALG,0B,0k,none
62,382.9368517924945,402.8829418902913,benchmark,SHA256ID,131072,222195,19.946s
63,404.8824046609709,404.88629586169225,idle,ALG,0B,0k,none
64,406.8859634324097,406.8867826325616,idle,ALG,0B,0k,none
65,408.88655260329807,408.89894300559513,idle,ALG,0B,0k,none
66,410.8986105763126,430.879619080583,benchmark,SHA256ID,262144,114024,19.981s
67,432.2625313369605,432.2634529371313,idle,ALG,0B,0k,none
68,432.2666273377199,432.26928973821344,idle,ALG,0B,0k,none
69,432.8790818512625,432.8831778520218,idle,ALG,0B,0k,none
70,434.88284542273936,434.8837670229102,idle,ALG,0B,0k,none
71,436.8834345936277,436.8982825963804,idle,ALG,0B,0k,none
72,438.89795016709786,458.8847954724503,benchmark,SHA256ID,524288,57747,19.987s
73,460.88364384301593,460.8878422437943,idle,ALG,0B,0k,none
74,462.88750981451176,462.8883290146636,idle,ALG,0B,0k,none
75,466.90773455981946,486.8949894652479,benchmark,SHA256ID,1048576,29060,19.987s
76,490.89811340738527,490.8989326075371,idle,ALG,0B,0k,none
77,492.8987025782736,492.9296273840067,idle,ALG,0B,0k,none
78,494.92919255470525,514.933241063247,benchmark,SHA256ID,2097152,14575,20.004s
79,516.9327038339266,516.936492634629,idle,ALG,0B,0k,none
80,552.261427183503,552.2623487836738,idle,ALG,0B,0k,none
81,552.2655231842623,552.267673584661,idle,ALG,0B,0k,none
