ALGONAME,ALGOSIZE,VECLENBYTES,ITERATIONSTOTAL,AVGTIMEPERITERATIONNSEC,THROUGHPUT_Gbitpersec,RUNTIME_SEC,ITERATIONS_10SEC,ITERATIONS_20SEC,TIMEsec_10kITER,MINITERNEEDED_10sOR10k,MINITERNEEDED_20sOR10k,STARTTEMP,ENDTEMP,TEMPCHANGE,INPUTDATATYPE,DATE,TIME,FILENAME,NOTE
PMHID,16,32,431965442,15.74,16.264294790343076,6.799,635324015,1270648030,0.00,635324015,1270648030,56.8,56.8,0.0,random,2026-02-12,17:59:34,PMHID-16/PMHID-16-32-431965442-random-20260212_175927.log,
PMHID,16,64,386922035,21.3,24.037558685446008,8.241,469483568,938967136,0.00,469483568,938967136,56.2,56.8,0.5999999999999943,random,2026-02-12,17:59:48,PMHID-16/PMHID-16-64-386922035-random-20260212_175927.log,
PMHID,16,128,258799171,42.59,24.043202629725286,11.022,234796900,469593801,0.00,234796900,469593801,56.8,56.8,0.0,random,2026-02-12,18:00:05,PMHID-16/PMHID-16-128-258799171-random-20260212_175927.log,
PMHID,16,256,212201591,61.13,33.50237199411091,12.972,163585800,327171601,0.00,163585800,327171601,56.2,56.8,0.5999999999999943,random,2026-02-12,18:00:24,PMHID-16/PMHID-16-256-212201591-random-20260212_175927.log,
PMHID,16,512,162879713,91.95,44.545948885263726,14.977,108754758,217509516,0.00,108754758,217509516,56.2,56.2,0.0,random,2026-02-12,18:00:45,PMHID-16/PMHID-16-512-162879713-random-20260212_175927.log,
PMHID,16,1024,105574324,161.23,50.80940271661602,17.022,62023196,124046393,0.00,62023196,124046393,56.2,56.8,0.5999999999999943,random,2026-02-12,18:01:08,PMHID-16/PMHID-16-1024-105574324-random-20260212_175927.log,
PMHID,16,2048,59844404,282.25,58.04782993799822,16.891,35429583,70859167,0.00,35429583,70859167,56.2,56.2,0.0,random,2026-02-12,18:01:33,PMHID-16/PMHID-16-2048-59844404-random-20260212_175927.log,
PMHID,16,4096,34766283,543.04,60.34177961107838,18.879,18414849,36829699,0.01,18414849,36829699,56.2,56.8,0.5999999999999943,random,2026-02-12,18:01:58,PMHID-16/PMHID-16-4096-34766283-random-20260212_175927.log,
PMHID,16,8192,18268009,1061.05,61.7652325526601,19.383,9424626,18849253,0.01,9424626,18849253,56.2,57.3,1.0999999999999943,random,2026-02-12,18:02:25,PMHID-16/PMHID-16-8192-18268009-random-20260212_175927.log,
PMHID,16,16384,9416062,2126.99,61.62323283137204,20.028,4701479,9402959,0.02,4701479,9402959,55.6,56.8,1.1999999999999957,random,2026-02-12,18:02:52,PMHID-16/PMHID-16-16384-9416062-random-20260212_175927.log,
PMHID,16,32768,4802762,4152.35,63.13147976447071,19.943,2408274,4816549,0.04,2408274,4816549,56.2,57.3,1.0999999999999943,random,2026-02-12,18:03:20,PMHID-16/PMHID-16-32768-4802762-random-20260212_175927.log,
PMHID,16,65536,2403799,8279.94,63.32026560578941,19.903,1207738,2415476,0.08,1207738,2415476,56.2,56.2,0.0,random,2026-02-12,18:03:48,PMHID-16/PMHID-16-65536-2403799-random-20260212_175927.log,
PMHID,16,131072,1216545,16417.62,63.86894080871649,19.973,609101,1218203,0.16,609101,1218203,56.2,58.4,2.1999999999999957,random,2026-02-12,18:04:16,PMHID-16/PMHID-16-131072-1216545-random-20260212_175927.log,
PMHID,16,262144,605424,33001.43,63.54730688942873,19.980,303017,606034,0.33,303017,606034,56.8,57.3,0.5,random,2026-02-12,18:04:44,PMHID-16/PMHID-16-262144-605424-random-20260212_175927.log,
PMHID,16,524288,302960,65976.59,63.572609618047856,19.988,151568,303137,0.66,151568,303137,55.6,56.8,1.1999999999999957,random,2026-02-12,18:05:12,PMHID-16/PMHID-16-524288-302960-random-20260212_175927.log,
PMHID,16,1048576,151471,132006.79,63.546791797603746,19.995,75753,151507,1.32,75753,151507,56.8,57.9,1.1000000000000014,random,2026-02-12,18:05:40,PMHID-16/PMHID-16-1048576-151471-random-20260212_175927.log,
PMHID,16,2097152,75475,266510.28,62.95147789421105,20.115,37522,75044,2.67,37522,75044,57.9,57.9,0.0,random,2026-02-12,18:06:08,PMHID-16/PMHID-16-2097152-75475-random-20260212_175927.log,
